timestamp,wb_total_demand_mw,cesc_demand_mw,wbsedcl_demand_mw,grid_frequency_hz,ambient_temp_c,relative_humidity_pct,apparent_temp_c,us_aqi,system_overload_alert
2026-07-12 23:00:00,6952.1,1959.9,4992.2,50.034,30.3,81.3,37.9,184,0
2026-07-13 00:00:00,5988.6,1706.0,4282.6,50.001,29.1,88.1,36.8,204,0
2026-07-13 01:00:00,5907.2,1721.6,4185.6,50.061,28.7,80.1,35.1,197,0
2026-07-13 02:00:00,6218.2,1735.1,4483.1,50.017,27.6,86.0,34.0,216,0
2026-07-13 03:00:00,6113.5,1634.2,4479.3,50.03,28.3,88.5,35.5,215,0
2026-07-13 04:00:00,5379.4,1527.6,3851.8,50.039,27.1,81.0,32.7,215,0
2026-07-13 05:00:00,6744.6,1925.2,4819.4,49.962,29.4,88.9,37.4,223,0
2026-07-13 06:00:00,6499.2,1857.2,4642.0,50.027,28.6,80.1,34.9,220,0
2026-07-13 07:00:00,7146.0,2006.9,5139.1,49.97,29.8,84.6,37.4,164,0
2026-07-13 08:00:00,7256.3,2011.8,5244.5,50.008,30.3,75.8,37.1,153,0
2026-07-13 09:00:00,7520.7,2131.0,5389.7,49.987,30.8,74.3,37.6,147,0
2026-07-13 10:00:00,8762.3,2490.9,6271.4,50.03,33.4,72.1,41.6,104,0
2026-07-13 11:00:00,8717.1,2527.4,6189.7,50.011,34.4,62.2,41.6,116,0
2026-07-13 12:00:00,9262.3,2567.6,6694.7,49.879,36.7,61.2,45.1,101,1
2026-07-13 13:00:00,9574.5,2709.4,6865.1,49.867,36.1,60.5,44.0,83,1
2026-07-13 14:00:00,9650.5,2664.3,6986.2,49.838,37.6,60.2,46.5,100,1
2026-07-13 15:00:00,9220.9,2619.0,6601.9,49.904,36.3,54.0,43.1,104,1
2026-07-13 16:00:00,9548.9,2717.5,6831.4,49.868,36.5,58.8,44.3,96,1
2026-07-13 17:00:00,10800.0,3053.5,7746.5,49.72,36.5,59.7,44.4,135,1
2026-07-13 18:00:00,10796.5,3071.9,7724.6,49.72,34.3,61.7,41.2,132,1
2026-07-13 19:00:00,10800.0,3128.6,7671.4,49.72,33.8,64.8,41.0,148,1
2026-07-13 20:00:00,10800.0,3030.3,7769.7,49.72,33.9,69.4,42.0,150,1
2026-07-13 21:00:00,10685.5,3056.9,7628.6,49.72,32.8,70.0,40.2,195,1
2026-07-13 22:00:00,7831.0,2284.0,5547.0,49.96,30.7,78.3,38.1,199,0
2026-07-13 23:00:00,7277.7,2029.9,5247.8,50.004,30.6,82.9,38.5,182,0
2026-07-14 00:00:00,6174.0,1737.1,4436.9,50.004,28.6,84.9,35.5,227,0
2026-07-14 01:00:00,6040.4,1672.1,4368.3,49.992,26.8,82.6,32.3,227,0
2026-07-14 02:00:00,6078.7,1713.5,4365.2,50.01,27.6,87.3,34.3,202,0
2026-07-14 03:00:00,5762.4,1638.8,4123.6,49.999,27.9,87.0,34.7,206,0
2026-07-14 04:00:00,5359.8,1555.4,3804.4,50.0,27.4,91.3,34.4,216,0
2026-07-14 05:00:00,6446.0,1774.3,4671.7,49.976,29.0,86.1,36.4,197,0
2026-07-14 06:00:00,6773.9,1956.1,4817.8,50.025,27.9,83.0,34.1,213,0
2026-07-14 07:00:00,6474.9,1838.6,4636.3,49.996,28.3,77.9,34.2,162,0
2026-07-14 08:00:00,7194.4,2133.4,5061.0,49.982,29.3,78.1,35.7,143,0
2026-07-14 09:00:00,7854.9,2189.5,5665.4,50.025,30.0,71.1,35.9,162,0
2026-07-14 10:00:00,8189.7,2344.2,5845.5,50.024,32.8,67.8,39.9,172,0
2026-07-14 11:00:00,9047.6,2589.3,6458.3,50.0,35.1,64.8,43.2,125,1
2026-07-14 12:00:00,9228.9,2675.3,6553.6,49.915,35.7,60.3,43.2,118,1
2026-07-14 13:00:00,8935.9,2522.9,6413.0,50.051,34.5,62.8,41.8,93,1
2026-07-14 14:00:00,9255.0,2635.5,6619.5,49.917,34.6,66.9,42.8,120,1
2026-07-14 15:00:00,9533.6,2709.2,6824.4,49.867,36.9,58.9,45.0,115,1
2026-07-14 16:00:00,8754.9,2521.4,6233.5,50.016,36.2,60.9,44.2,121,0
2026-07-14 17:00:00,10747.6,3032.2,7715.4,49.72,35.9,57.8,43.1,137,1
2026-07-14 18:00:00,10800.0,3116.1,7683.9,49.72,34.4,57.3,40.6,123,1
2026-07-14 19:00:00,10800.0,3110.0,7690.0,49.72,34.8,66.0,42.9,136,1
2026-07-14 20:00:00,10800.0,3076.9,7723.1,49.72,34.1,70.2,42.5,165,1
2026-07-14 21:00:00,10404.0,2933.4,7470.6,49.733,31.9,69.8,38.7,164,1
2026-07-14 22:00:00,7551.9,2178.6,5373.3,50.038,29.3,76.5,35.6,187,0
2026-07-14 23:00:00,6527.5,1893.5,4634.0,50.004,28.5,77.2,34.3,187,0
2026-07-15 00:00:00,5501.8,1570.4,3931.4,50.018,28.6,76.6,34.5,217,0
2026-07-15 01:00:00,6208.1,1841.3,4366.8,50.047,29.2,81.1,36.0,167,0
2026-07-15 02:00:00,5918.1,1705.7,4212.4,50.025,27.8,85.0,34.3,227,0
2026-07-15 03:00:00,6005.5,1710.6,4294.9,49.957,28.3,95.0,36.4,219,0
2026-07-15 04:00:00,5176.0,1442.3,3733.7,50.044,27.1,85.3,33.2,199,0
2026-07-15 05:00:00,6110.3,1774.4,4335.9,49.984,28.1,85.0,34.7,193,0
2026-07-15 06:00:00,6192.1,1745.7,4446.4,50.036,28.3,81.7,34.6,167,0
2026-07-15 07:00:00,7053.8,2026.0,5027.8,50.007,30.0,80.1,37.1,186,0
2026-07-15 08:00:00,7500.6,2194.6,5306.0,50.038,31.0,74.1,38.0,123,0
2026-07-15 09:00:00,8377.2,2362.8,6014.4,50.001,32.8,75.7,41.1,147,0
2026-07-15 10:00:00,8713.4,2483.3,6230.1,50.028,33.7,71.7,42.0,130,0
2026-07-15 11:00:00,8178.4,2310.5,5867.9,50.006,33.1,57.6,38.7,112,0
2026-07-15 12:00:00,9225.1,2654.0,6571.1,49.893,34.8,65.8,42.9,117,1
2026-07-15 13:00:00,9327.6,2596.2,6731.4,49.917,36.7,58.8,44.7,116,1
2026-07-15 14:00:00,9573.0,2680.7,6892.3,49.897,36.6,54.8,43.7,91,1
2026-07-15 15:00:00,9326.8,2636.4,6690.4,49.898,35.8,58.9,43.1,101,1
2026-07-15 16:00:00,9037.4,2566.5,6470.9,49.98,36.4,54.5,43.2,123,1
2026-07-15 17:00:00,10218.2,2911.4,7306.8,49.762,33.8,58.4,40.0,157,1
2026-07-15 18:00:00,10800.0,3106.6,7693.4,49.72,35.2,63.0,43.0,114,1
2026-07-15 19:00:00,10800.0,3063.8,7736.2,49.72,34.6,64.6,42.3,155,1
2026-07-15 20:00:00,10800.0,3084.6,7715.4,49.72,33.2,72.8,41.4,141,1
2026-07-15 21:00:00,10800.0,3014.0,7786.0,49.72,32.1,72.7,39.6,170,1
2026-07-15 22:00:00,8227.3,2345.6,5881.7,50.017,30.8,71.0,37.1,184,0
2026-07-15 23:00:00,6739.7,1972.1,4767.6,50.027,28.7,77.7,34.8,193,0
2026-07-16 00:00:00,5887.5,1741.2,4146.3,49.98,27.9,83.3,34.2,215,0
2026-07-16 01:00:00,5919.8,1726.6,4193.2,50.008,27.5,81.2,33.2,209,0
2026-07-16 02:00:00,6310.4,1734.2,4576.2,50.016,27.4,86.9,33.8,202,0
2026-07-16 03:00:00,6043.1,1715.1,4328.0,50.051,29.1,87.0,36.7,210,0
2026-07-16 04:00:00,4870.3,1370.9,3499.4,50.028,25.9,91.1,31.9,186,0
2026-07-16 05:00:00,5662.3,1621.4,4040.9,49.99,26.8,86.4,32.9,229,0
2026-07-16 06:00:00,6671.8,1973.6,4698.2,50.004,29.2,82.7,36.1,177,0
2026-07-16 07:00:00,7137.3,2093.5,5043.8,50.021,30.3,75.6,37.1,159,0
2026-07-16 08:00:00,7554.2,2188.2,5366.0,49.996,30.6,75.9,37.5,141,0
2026-07-16 09:00:00,7950.8,2350.0,5600.8,50.003,31.6,72.8,38.8,139,0
2026-07-16 10:00:00,8407.2,2370.1,6037.1,50.05,32.9,66.2,39.7,143,0
2026-07-16 11:00:00,9307.5,2625.3,6682.2,49.92,35.4,62.7,43.2,93,1
2026-07-16 12:00:00,8937.0,2547.6,6389.4,49.981,33.6,64.1,40.6,94,1
2026-07-16 13:00:00,9393.1,2756.1,6637.0,49.86,35.6,61.1,43.2,108,1
2026-07-16 14:00:00,9491.3,2697.5,6793.8,49.895,37.6,57.8,46.0,91,1
2026-07-16 15:00:00,9461.2,2646.4,6814.8,49.888,36.4,61.5,44.7,85,1
2026-07-16 16:00:00,9397.0,2695.6,6701.4,49.899,37.1,56.2,44.7,73,1
2026-07-16 17:00:00,10800.0,3006.9,7793.1,49.72,36.9,55.8,44.3,131,1
2026-07-16 18:00:00,10800.0,3051.0,7749.0,49.72,34.8,61.1,41.9,137,1
2026-07-16 19:00:00,10733.1,3085.6,7647.5,49.72,33.4,61.2,39.7,155,1
2026-07-16 20:00:00,10485.5,2969.8,7515.7,49.736,31.8,66.1,38.0,177,0
2026-07-16 21:00:00,10800.0,3147.6,7652.4,49.72,32.6,71.2,40.2,165,1
2026-07-16 22:00:00,8105.6,2326.8,5778.8,50.052,30.9,73.5,37.7,175,0
2026-07-16 23:00:00,7023.1,1986.2,5036.9,50.018,30.3,75.0,36.9,214,0
2026-07-17 00:00:00,6501.3,1874.3,4627.0,50.037,30.4,91.9,39.6,216,0
2026-07-17 01:00:00,6229.5,1802.0,4427.5,50.023,27.8,90.4,35.0,216,0
2026-07-17 02:00:00,5944.4,1711.7,4232.7,50.033,28.3,84.6,35.0,206,0
2026-07-17 03:00:00,6007.4,1668.4,4339.0,49.998,27.9,92.0,35.2,213,0
2026-07-17 04:00:00,5511.4,1510.0,4001.4,49.999,28.2,89.0,35.4,203,0
2026-07-17 05:00:00,6359.0,1812.6,4546.4,49.99,28.8,86.7,36.1,206,0
2026-07-17 06:00:00,6621.5,1801.0,4820.5,50.043,29.4,83.9,36.7,194,0
2026-07-17 07:00:00,6778.1,1974.2,4803.9,50.029,29.4,76.9,35.7,184,0
2026-07-17 08:00:00,7602.3,2151.9,5450.4,50.014,31.4,71.8,38.2,178,0
2026-07-17 09:00:00,7459.1,2065.0,5394.1,50.043,30.6,73.2,37.1,130,0
2026-07-17 10:00:00,8246.7,2305.6,5941.1,50.047,32.7,72.7,40.5,124,0
2026-07-17 11:00:00,8891.7,2578.8,6312.9,50.053,34.1,62.9,41.2,123,0
2026-07-17 12:00:00,8992.7,2524.4,6468.3,49.981,34.9,57.4,41.4,106,1
2026-07-17 13:00:00,9240.3,2624.3,6616.0,49.895,36.2,58.9,43.8,107,1
2026-07-17 14:00:00,9501.5,2648.1,6853.4,49.862,37.1,60.6,45.6,77,1
2026-07-17 15:00:00,9007.9,2575.5,6432.4,50.012,36.4,52.7,43.0,93,1
2026-07-17 16:00:00,9035.3,2642.0,6393.3,50.05,35.8,58.0,43.0,104,1
2026-07-17 17:00:00,10215.2,2944.1,7271.1,49.798,34.9,61.5,42.1,133,1
2026-07-17 18:00:00,10799.7,3100.0,7699.7,49.72,34.3,58.6,40.7,147,1
2026-07-17 19:00:00,10800.0,3068.8,7731.2,49.72,34.6,60.5,41.5,161,1
2026-07-17 20:00:00,10779.4,3117.1,7662.3,49.72,31.9,69.7,38.8,168,1
2026-07-17 21:00:00,10528.4,3009.6,7518.8,49.72,32.5,68.9,39.5,173,1
2026-07-17 22:00:00,7791.8,2290.6,5501.2,50.051,30.7,78.4,38.1,180,0
2026-07-17 23:00:00,6912.0,1981.7,4930.3,50.003,28.7,81.6,35.3,191,0
2026-07-18 00:00:00,5050.3,1436.7,3613.6,49.989,28.2,80.5,34.3,193,0
2026-07-18 01:00:00,5892.3,1699.3,4193.0,50.024,28.6,89.5,36.2,204,0
2026-07-18 02:00:00,5452.9,1588.8,3864.1,50.037,27.7,88.7,34.6,222,0
2026-07-18 03:00:00,5115.2,1500.8,3614.4,50.081,26.9,87.1,33.0,223,0
2026-07-18 04:00:00,4858.8,1375.5,3483.3,50.054,27.0,82.3,32.7,212,0
2026-07-18 05:00:00,5695.1,1702.8,3992.3,49.987,27.0,87.1,33.3,189,0
2026-07-18 06:00:00,5954.6,1698.1,4256.5,49.952,28.4,85.2,35.2,181,0
2026-07-18 07:00:00,6702.0,1859.8,4842.2,50.034,29.7,77.4,36.4,166,0
2026-07-18 08:00:00,6969.5,2009.1,4960.4,50.039,30.6,75.0,37.5,171,0
2026-07-18 09:00:00,7227.8,2177.9,5049.9,50.047,31.7,70.2,38.5,129,0
2026-07-18 10:00:00,7708.4,2218.8,5489.6,50.002,32.1,64.2,38.2,139,0
2026-07-18 11:00:00,7895.9,2241.1,5654.8,49.984,34.1,65.5,41.7,122,0
2026-07-18 12:00:00,8792.9,2542.8,6250.1,50.024,35.3,70.3,44.6,117,0
2026-07-18 13:00:00,8652.1,2484.8,6167.3,49.982,36.2,60.8,44.3,137,0
2026-07-18 14:00:00,8753.2,2533.7,6219.5,50.038,36.8,54.8,44.0,98,0
2026-07-18 15:00:00,8272.1,2348.9,5923.2,50.001,35.5,57.2,42.4,96,0
2026-07-18 16:00:00,9089.3,2631.3,6458.0,50.073,38.3,58.8,47.3,91,1
2026-07-18 17:00:00,9493.1,2670.8,6822.3,49.887,34.6,53.4,40.3,149,1
2026-07-18 18:00:00,9939.5,2792.2,7147.3,49.811,33.1,61.4,39.3,137,1
2026-07-18 19:00:00,10232.4,2876.4,7356.0,49.778,33.5,65.3,40.6,132,1
2026-07-18 20:00:00,10193.6,2893.2,7300.4,49.77,33.9,67.4,41.5,160,1
2026-07-18 21:00:00,10472.4,2995.9,7476.5,49.764,34.1,68.7,42.2,196,1
2026-07-18 22:00:00,7829.7,2275.3,5554.4,49.991,31.1,77.0,38.6,186,0
2026-07-18 23:00:00,6270.6,1836.6,4434.0,49.996,28.7,78.9,34.9,186,0
2026-07-19 00:00:00,5088.3,1425.9,3662.4,50.016,28.8,82.8,35.6,220,0
2026-07-19 01:00:00,5876.2,1649.3,4226.9,49.974,29.1,83.5,36.1,184,0
2026-07-19 02:00:00,5021.0,1466.9,3554.1,50.048,27.2,85.9,33.3,205,0
2026-07-19 03:00:00,5328.0,1542.4,3785.6,50.03,28.0,83.6,34.4,210,0
2026-07-19 04:00:00,5091.0,1479.1,3611.9,50.034,27.1,86.7,33.3,214,0
2026-07-19 05:00:00,5624.3,1659.0,3965.3,50.031,28.2,89.2,35.4,205,0
2026-07-19 06:00:00,6021.2,1723.9,4297.3,50.019,28.5,81.2,34.8,191,0
2026-07-19 07:00:00,7095.4,1980.9,5114.5,50.022,31.1,82.7,39.4,177,0
2026-07-19 08:00:00,7235.3,2018.5,5216.8,49.986,32.3,75.2,40.2,147,0
2026-07-19 09:00:00,7472.1,2093.2,5378.9,50.056,31.7,67.8,38.1,145,0
2026-07-19 10:00:00,8335.4,2331.9,6003.5,50.037,33.6,71.2,41.7,122,0
2026-07-19 11:00:00,8216.2,2365.5,5850.7,49.982,34.4,66.2,42.2,103,0
2026-07-19 12:00:00,8293.2,2385.7,5907.5,50.029,35.6,57.3,42.5,125,0
2026-07-19 13:00:00,8521.4,2388.2,6133.2,49.951,35.3,60.8,42.8,110,0
2026-07-19 14:00:00,8653.9,2493.5,6160.4,50.001,36.6,52.8,43.3,106,0
2026-07-19 15:00:00,8808.4,2529.2,6279.2,49.964,36.2,59.2,43.9,111,0
2026-07-19 16:00:00,8805.7,2508.1,6297.6,50.006,37.0,59.3,45.2,97,0
2026-07-19 17:00:00,9882.1,2841.3,7040.8,49.844,36.2,63.3,44.6,137,1
2026-07-19 18:00:00,10677.7,3053.1,7624.6,49.72,35.5,64.7,43.8,162,1
2026-07-19 19:00:00,10791.2,3042.7,7748.5,49.72,34.4,64.6,41.9,140,1
2026-07-19 20:00:00,9905.3,2848.0,7057.3,49.832,33.6,63.9,40.5,165,1
2026-07-19 21:00:00,9646.0,2706.7,6939.3,49.883,31.5,72.4,38.5,203,1
2026-07-19 22:00:00,8217.8,2312.4,5905.4,49.995,32.4,75.9,40.5,202,0
2026-07-19 23:00:00,6858.5,2034.2,4824.3,49.994,30.7,84.6,39.0,207,0
2026-07-20 00:00:00,6054.4,1742.1,4312.3,50.024,28.5,83.6,35.3,230,0
2026-07-20 01:00:00,5963.2,1709.2,4254.0,49.975,28.1,86.7,35.0,175,0
2026-07-20 02:00:00,6479.0,1827.9,4651.1,50.005,28.0,85.9,34.6,241,0
2026-07-20 03:00:00,5525.7,1529.6,3996.1,50.029,27.4,85.6,33.7,216,0
2026-07-20 04:00:00,5360.1,1537.8,3822.3,50.035,28.2,84.1,34.7,221,0
2026-07-20 05:00:00,6060.8,1719.1,4341.7,49.988,28.1,86.4,34.9,191,0
2026-07-20 06:00:00,6310.0,1788.1,4521.9,50.003,28.7,78.0,34.8,180,0
2026-07-20 07:00:00,6916.0,1922.9,4993.1,49.979,29.7,80.9,36.8,187,0
2026-07-20 08:00:00,7151.8,2020.0,5131.8,50.015,30.4,74.8,37.2,148,0
2026-07-20 09:00:00,7956.5,2266.4,5690.1,49.985,32.5,70.3,39.8,139,0
2026-07-20 10:00:00,8593.6,2456.5,6137.1,50.091,33.6,62.8,40.4,127,0
2026-07-20 11:00:00,8547.2,2432.7,6114.5,49.985,34.5,61.5,41.6,119,0
2026-07-20 12:00:00,9164.6,2681.5,6483.1,50.0,35.9,59.7,43.5,110,1
2026-07-20 13:00:00,9845.4,2821.7,7023.7,49.785,37.4,61.5,46.3,114,1
2026-07-20 14:00:00,9148.5,2605.2,6543.3,50.061,36.1,60.0,43.9,104,1
2026-07-20 15:00:00,9534.5,2649.2,6885.3,49.851,37.5,56.8,45.5,121,1
2026-07-20 16:00:00,9464.2,2773.5,6690.7,49.913,37.6,56.7,45.7,108,1
2026-07-20 17:00:00,10798.0,3136.5,7661.5,49.72,37.7,58.5,46.2,125,1
2026-07-20 18:00:00,10800.0,3053.7,7746.3,49.72,35.4,58.1,42.3,123,1
2026-07-20 19:00:00,10800.0,3126.7,7673.3,49.72,33.8,67.0,41.4,129,1
2026-07-20 20:00:00,10800.0,3056.8,7743.2,49.72,32.6,67.4,39.5,177,1
2026-07-20 21:00:00,10284.0,2897.4,7386.6,49.74,31.1,74.0,38.1,180,1
2026-07-20 22:00:00,8333.9,2291.7,6042.2,49.992,31.3,79.6,39.2,177,0
2026-07-20 23:00:00,6877.1,1971.7,4905.4,50.004,29.7,76.8,36.3,184,0
2026-07-21 00:00:00,5345.4,1413.5,3931.9,49.995,27.0,76.2,32.0,198,0
2026-07-21 01:00:00,6110.2,1747.1,4363.1,49.946,27.7,89.2,34.6,207,0
2026-07-21 02:00:00,6940.9,1894.8,5046.1,50.062,28.3,87.1,35.3,222,0
2026-07-21 03:00:00,5570.3,1564.8,4005.5,50.02,27.3,87.9,33.7,212,0
2026-07-21 04:00:00,4849.1,1364.0,3485.1,50.048,26.4,88.7,32.5,201,0
2026-07-21 05:00:00,6108.9,1768.5,4340.4,50.065,27.7,86.1,34.2,187,0
2026-07-21 06:00:00,6760.4,1898.0,4862.4,50.032,28.7,84.6,35.6,188,0
2026-07-21 07:00:00,6990.5,1987.6,5002.9,50.016,29.6,79.3,36.4,175,0
2026-07-21 08:00:00,7836.8,2197.9,5638.9,50.039,32.1,78.8,40.5,173,0
2026-07-21 09:00:00,8299.5,2299.8,5999.7,49.998,32.7,76.4,41.1,136,0
2026-07-21 10:00:00,8702.6,2493.2,6209.4,49.976,34.0,66.7,41.6,142,0
2026-07-21 11:00:00,8349.1,2427.7,5921.4,50.033,34.3,55.5,40.2,118,0
2026-07-21 12:00:00,9689.3,2798.7,6890.6,49.842,35.6,66.0,44.1,98,1
2026-07-21 13:00:00,9330.4,2638.0,6692.4,49.879,36.8,55.7,44.2,94,1
2026-07-21 14:00:00,9507.6,2636.8,6870.8,49.879,37.3,56.7,45.2,110,1
2026-07-21 15:00:00,9304.5,2688.2,6616.3,49.906,35.0,56.8,41.5,86,1
2026-07-21 16:00:00,9433.2,2699.0,6734.2,49.91,37.4,55.0,44.9,120,1
2026-07-21 17:00:00,10625.7,3023.4,7602.3,49.72,36.5,59.9,44.5,96,1
2026-07-21 18:00:00,10800.0,3080.9,7719.1,49.72,34.3,68.6,42.5,155,1
2026-07-21 19:00:00,10800.0,3091.4,7708.6,49.72,33.5,64.7,40.5,149,1
2026-07-21 20:00:00,10800.0,3100.3,7699.7,49.72,31.6,65.5,37.7,153,0
2026-07-21 21:00:00,10453.2,2975.4,7477.8,49.759,32.4,67.4,39.2,190,1
2026-07-21 22:00:00,7878.7,2184.7,5694.0,49.925,29.8,71.7,35.7,178,0
2026-07-21 23:00:00,7034.4,1988.4,5046.0,50.045,29.4,81.2,36.3,216,0
2026-07-22 00:00:00,5554.8,1562.7,3992.1,50.011,27.3,81.4,33.1,210,0
2026-07-22 01:00:00,5496.3,1568.8,3927.5,50.023,26.1,83.0,31.4,219,0
2026-07-22 02:00:00,5886.5,1702.1,4184.4,50.015,27.4,87.0,33.8,200,0
2026-07-22 03:00:00,5251.1,1542.9,3708.2,50.0,27.0,87.7,33.3,223,0
2026-07-22 04:00:00,5304.4,1500.2,3804.2,49.986,28.0,90.1,35.2,187,0
2026-07-22 05:00:00,6417.6,1780.9,4636.7,49.998,29.5,82.4,36.7,190,0
2026-07-22 06:00:00,6464.7,1781.9,4682.8,50.02,29.1,81.6,35.9,186,0
2026-07-22 07:00:00,7486.4,2082.9,5403.5,50.061,31.2,79.6,39.0,177,0
2026-07-22 08:00:00,7996.0,2309.9,5686.1,50.027,31.0,80.8,38.9,149,0
2026-07-22 09:00:00,8096.7,2228.9,5867.8,49.976,32.2,71.3,39.4,163,0
2026-07-22 10:00:00,8770.9,2421.7,6349.2,50.014,33.0,69.0,40.4,131,0
2026-07-22 11:00:00,8640.1,2427.9,6212.2,50.048,32.8,66.8,39.7,119,0
2026-07-22 12:00:00,9516.2,2683.9,6832.3,49.89,36.0,63.1,44.4,110,1
2026-07-22 13:00:00,9830.0,2749.8,7080.2,49.837,37.2,62.2,46.2,95,1
2026-07-22 14:00:00,9240.4,2621.5,6618.9,49.89,36.7,51.9,43.2,87,1
2026-07-22 15:00:00,9314.9,2696.7,6618.2,49.936,36.8,57.8,44.6,103,1
2026-07-22 16:00:00,8995.2,2558.1,6437.1,50.032,36.0,55.7,42.8,119,1
2026-07-22 17:00:00,10263.5,2921.5,7342.0,49.76,34.4,63.0,41.6,122,1
2026-07-22 18:00:00,10800.0,3116.1,7683.9,49.72,33.8,65.9,41.2,133,1
2026-07-22 19:00:00,10800.0,3074.0,7726.0,49.72,34.6,63.7,42.2,158,1
2026-07-22 20:00:00,10800.0,3073.6,7726.4,49.72,33.5,69.5,41.3,149,1
2026-07-22 21:00:00,10600.7,2979.7,7621.0,49.72,32.7,70.9,40.2,130,1
2026-07-22 22:00:00,7952.7,2242.3,5710.4,50.024,29.8,76.2,36.4,207,0
2026-07-22 23:00:00,6597.7,1864.8,4732.9,50.015,29.4,77.4,35.8,181,0
2026-07-23 00:00:00,5883.0,1624.0,4259.0,50.033,28.7,81.4,35.3,193,0
2026-07-23 01:00:00,5673.2,1655.9,4017.3,50.025,27.3,82.7,33.2,191,0
2026-07-23 02:00:00,6153.6,1722.6,4431.0,50.05,28.4,88.1,35.7,198,0
2026-07-23 03:00:00,5871.9,1657.1,4214.8,50.031,26.5,89.7,32.8,226,0
2026-07-23 04:00:00,5363.5,1557.1,3806.4,49.954,29.5,84.6,36.9,184,0
2026-07-23 05:00:00,6136.4,1757.8,4378.6,50.048,27.8,86.3,34.4,201,0
2026-07-23 06:00:00,6406.6,1861.9,4544.7,50.024,28.1,80.6,34.1,175,0
2026-07-23 07:00:00,7497.2,2166.1,5331.1,50.063,30.7,76.0,37.7,199,0
2026-07-23 08:00:00,7264.6,2028.4,5236.2,50.033,29.5,74.3,35.6,148,0
2026-07-23 09:00:00,8208.8,2305.6,5903.2,50.047,33.1,74.1,41.4,150,0
2026-07-23 10:00:00,8362.0,2340.3,6021.7,50.067,33.8,68.0,41.5,126,0
2026-07-23 11:00:00,8404.2,2402.6,6001.6,50.038,33.2,65.1,40.1,136,0
2026-07-23 12:00:00,9588.2,2725.7,6862.5,49.877,35.2,70.0,44.3,87,1
2026-07-23 13:00:00,8997.8,2588.5,6409.3,50.019,36.3,56.8,43.5,110,1
2026-07-23 14:00:00,9643.7,2713.2,6930.5,49.839,36.9,60.7,45.3,110,1
2026-07-23 15:00:00,9748.1,2742.0,7006.1,49.861,37.4,61.3,46.4,103,1
2026-07-23 16:00:00,9479.3,2710.8,6768.5,49.891,36.9,63.3,45.9,99,1
2026-07-23 17:00:00,10621.5,2990.5,7631.0,49.734,35.7,56.4,42.6,134,1
2026-07-23 18:00:00,10800.0,3043.5,7756.5,49.72,36.1,61.8,44.3,133,1
2026-07-23 19:00:00,10800.0,3064.8,7735.2,49.72,32.5,67.1,39.3,122,1
2026-07-23 20:00:00,10471.6,3035.5,7436.1,49.736,32.7,67.3,39.6,181,1
2026-07-23 21:00:00,10089.1,2829.3,7259.8,49.809,31.0,68.8,37.2,199,0
2026-07-23 22:00:00,7905.1,2297.0,5608.1,50.042,31.1,73.1,38.0,190,0
2026-07-23 23:00:00,7343.0,2045.5,5297.5,50.023,30.2,80.6,37.5,225,0
2026-07-24 00:00:00,6296.4,1792.3,4504.1,49.981,30.5,79.6,37.9,202,0
2026-07-24 01:00:00,6318.3,1738.8,4579.5,50.018,29.0,92.0,37.1,216,0
2026-07-24 02:00:00,6186.7,1719.5,4467.2,50.035,28.5,87.9,35.8,214,0
2026-07-24 03:00:00,5973.4,1758.4,4215.0,49.97,28.2,82.4,34.6,236,0
2026-07-24 04:00:00,5406.4,1569.1,3837.3,50.003,26.6,86.0,32.4,215,0
2026-07-24 05:00:00,6204.0,1756.8,4447.2,50.058,27.3,88.7,33.9,184,0
2026-07-24 06:00:00,6565.6,1888.3,4677.3,50.012,29.4,82.2,36.4,179,0
2026-07-24 07:00:00,6472.8,1863.1,4609.7,49.981,29.3,79.0,35.8,175,0
2026-07-24 08:00:00,6915.4,1942.5,4972.9,50.069,29.9,70.8,35.7,133,0
2026-07-24 09:00:00,7968.2,2267.8,5700.4,49.974,31.6,72.5,38.7,151,0
2026-07-24 10:00:00,8843.1,2509.1,6334.0,49.981,34.3,73.5,43.4,107,0
2026-07-24 11:00:00,9137.5,2612.7,6524.8,50.041,34.7,62.3,42.0,153,1
2026-07-24 12:00:00,9331.7,2694.0,6637.7,49.903,36.1,59.7,43.8,100,1
2026-07-24 13:00:00,8901.2,2615.8,6285.4,49.968,34.6,56.6,40.9,105,1
2026-07-24 14:00:00,9557.8,2743.6,6814.2,49.878,36.8,62.0,45.4,139,1
2026-07-24 15:00:00,8920.4,2569.6,6350.8,50.014,36.7,56.7,44.1,113,1
2026-07-24 16:00:00,9292.1,2727.9,6564.2,49.89,36.2,63.7,44.7,102,1
2026-07-24 17:00:00,10527.0,2948.5,7578.5,49.72,35.5,58.6,42.6,133,1
2026-07-24 18:00:00,10800.0,3007.0,7793.0,49.72,34.7,61.2,41.8,138,1
2026-07-24 19:00:00,10800.0,3096.7,7703.3,49.72,34.5,68.7,42.8,152,1
2026-07-24 20:00:00,10800.0,3100.9,7699.1,49.72,33.6,67.8,41.2,194,1
2026-07-24 21:00:00,10162.7,2902.0,7260.7,49.807,31.0,72.9,37.7,176,0
2026-07-24 22:00:00,7986.6,2260.7,5725.9,49.998,31.4,72.5,38.3,185,0
2026-07-24 23:00:00,6824.7,1827.8,4996.9,50.072,29.4,75.7,35.6,196,0
